,state,date,new_confirmed,new_deaths
803,DF,2020-05-27,19778,1055
804,DF,2020-05-28,28757,1178
805,DF,2020-05-29,26884,1135
806,DF,2020-05-30,32329,891
807,DF,2020-05-31,13181,472
808,DF,2020-06-01,14961,738
809,DF,2020-06-02,31907,1368
810,DF,2020-06-03,26086,1194
811,DF,2020-06-04,31127,1468
812,DF,2020-06-05,32603,1111
813,DF,2020-06-06,23530,796
814,DF,2020-06-07,18573,488
815,DF,2020-06-08,16872,832
816,DF,2020-06-09,31570,1214
817,DF,2020-06-10,33160,1226
818,DF,2020-06-11,28885,1230
819,DF,2020-06-12,25126,901
820,DF,2020-06-13,20030,837
821,DF,2020-06-14,18181,656
822,DF,2020-06-15,24225,722
823,DF,2020-06-16,37338,1374
824,DF,2020-06-17,30961,1185
825,DF,2020-06-18,25121,1239
826,DF,2020-06-19,55860,1164
827,DF,2020-06-20,29049,990
828,DF,2020-06-21,16637,609
829,DF,2020-06-22,26346,735
830,DF,2020-06-23,39721,1407
831,DF,2020-06-24,39988,1092
832,DF,2020-06-25,42052,1180
833,DF,2020-06-26,43326,971
834,DF,2020-06-27,38485,1020
835,DF,2020-06-28,33592,630
836,DF,2020-06-29,21582,729
837,DF,2020-06-30,39681,1318
838,DF,2020-07-01,46128,1062
839,DF,2020-07-02,45098,1283
840,DF,2020-07-03,42333,1206
841,DF,2020-07-04,31282,1018
842,DF,2020-07-05,28185,605
843,DF,2020-07-06,24016,667
844,DF,2020-07-07,47136,1320
845,DF,2020-07-08,45251,1174
846,DF,2020-07-09,42949,1221
847,DF,2020-07-10,44303,1299
848,DF,2020-07-11,34052,921
849,DF,2020-07-12,24574,628
850,DF,2020-07-13,22405,807
851,DF,2020-07-14,41036,1309
852,DF,2020-07-15,41802,1263
853,DF,2020-07-16,44335,1327
854,DF,2020-07-17,34362,1119
855,DF,2020-07-18,24646,832
856,DF,2020-07-19,24582,720
857,DF,2020-07-20,23003,773
858,DF,2020-07-21,46932,1318
859,DF,2020-07-22,65871,1295
860,DF,2020-07-23,57605,1314
861,DF,2020-07-24,55015,1105
862,DF,2020-07-25,45058,1071
863,DF,2020-07-26,25248,645
864,DF,2020-07-27,28616,658
865,DF,2020-07-28,55004,1260
866,DF,2020-07-29,55439,1221
867,DF,2020-07-30,57393,1183
868,DF,2020-07-31,49701,1200
869,DF,2020-08-01,42567,927
870,DF,2020-08-02,21536,498
871,DF,2020-08-03,26032,754
872,DF,2020-08-04,53790,1152
873,DF,2020-08-05,52713,1272
874,DF,2020-08-06,57102,1445
875,DF,2020-08-07,50733,1091
876,DF,2020-08-08,47895,893
877,DF,2020-08-09,18653,451
878,DF,2020-08-10,30302,892
879,DF,2020-08-11,47279,1180
880,DF,2020-08-12,54737,1131
881,DF,2020-08-13,55155,1138
882,DF,2020-08-14,51781,1071
883,DF,2020-08-15,36359,695
884,DF,2020-08-16,22528,571
885,DF,2020-08-17,22896,759
886,DF,2020-08-18,44966,1279
887,DF,2020-08-19,47684,1150
888,DF,2020-08-20,40853,1211
889,DF,2020-08-21,33558,1040
890,DF,2020-08-22,45315,809
891,DF,2020-08-23,21516,442
892,DF,2020-08-24,21849,675
893,DF,2020-08-25,44544,1170
894,DF,2020-08-26,46701,1064
895,DF,2020-08-27,37922,891
896,DF,2020-08-28,43310,840
897,DF,2020-08-29,30490,589
898,DF,2020-08-30,18300,637
899,DF,2020-08-31,52319,654
900,DF,2020-09-01,42719,1139
901,DF,2020-09-02,45403,1181
902,DF,2020-09-03,45005,828
903,DF,2020-09-04,38627,835
904,DF,2020-09-05,33806,587
905,DF,2020-09-06,13851,389
906,DF,2020-09-07,8208,327
907,DF,2020-09-08,18709,506
908,DF,2020-09-09,36084,1138
909,DF,2020-09-10,37073,897
910,DF,2020-09-11,42089,872
911,DF,2020-09-12,26849,688
912,DF,2020-09-13,17055,447
913,DF,2020-09-14,18872,422
914,DF,2020-09-15,33044,1063
915,DF,2020-09-16,33727,894
916,DF,2020-09-17,32567,779
917,DF,2020-09-18,43631,923
918,DF,2020-09-19,28941,667
919,DF,2020-09-20,14502,320
920,DF,2020-09-21,16462,462
921,DF,2020-09-22,30967,723
922,DF,2020-09-23,32147,827
923,DF,2020-09-24,30497,873
924,DF,2020-09-25,32712,816
925,DF,2020-09-26,24774,727
926,DF,2020-09-27,13220,322
927,DF,2020-09-28,15171,349
928,DF,2020-09-29,30435,822
929,DF,2020-09-30,30719,840
930,DF,2020-10-01,33531,850
931,DF,2020-10-02,31946,636
932,DF,2020-10-03,21858,563
933,DF,2020-10-04,7090,273
934,DF,2020-10-05,23624,338
935,DF,2020-10-06,27922,801
936,DF,2020-10-07,24139,557
937,DF,2020-10-08,31451,910
938,DF,2020-10-09,25352,619
939,DF,2020-10-10,22790,514
940,DF,2020-10-11,10999,261
941,DF,2020-10-12,7027,164
942,DF,2020-10-13,10890,311
943,DF,2020-10-14,23850,652
944,DF,2020-10-15,18146,523
945,DF,2020-10-16,19757,402
946,DF,2020-10-17,30084,721
947,DF,2020-10-18,13940,301
948,DF,2020-10-19,13588,250
949,DF,2020-10-20,22877,593
950,DF,2020-10-21,23548,595
951,DF,2020-10-22,27499,563
952,DF,2020-10-23,25300,441
953,DF,2020-10-24,20877,304
954,DF,2020-10-25,9803,174
955,DF,2020-10-26,12326,248
956,DF,2020-10-27,16967,285
957,DF,2020-10-28,14614,226
958,AL,2020-03-08,6,0
959,AL,2020-03-09,0,0
960,AL,2020-03-10,4,0
961,AL,2020-03-11,14,0
962,AL,2020-03-12,45,0
963,AL,2020-03-13,7,0
964,AL,2020-03-14,38,0
965,AL,2020-03-15,19,0
966,AL,2020-03-16,121,0
967,AL,2020-03-17,47,1
968,AL,2020-03-18,186,2
969,AL,2020-03-19,125,4
970,AL,2020-03-20,237,4
971,AL,2020-03-21,204,1
972,AL,2020-03-22,199,0
973,AL,2020-03-23,274,1
974,AL,2020-03-24,238,3
975,AL,2020-03-25,784,43
976,AL,2020-03-26,422,18
977,AL,2020-03-27,488,16
978,AL,2020-03-28,250,5
979,AL,2020-03-29,305,8
980,AL,2020-03-30,629,60
981,AL,2020-03-31,1164,36
982,AL,2020-04-01,1107,42
983,AL,2020-04-02,1169,40
984,AL,2020-04-03,1112,81
985,AL,2020-04-04,1130,78
986,AL,2020-04-05,1082,53
987,AL,2020-04-06,838,74
988,AL,2020-04-07,1821,121
989,AL,2020-04-08,2173,135
990,AL,2020-04-09,1921,133
991,AL,2020-04-10,1760,114
992,AL,2020-04-11,1055,68
993,AL,2020-04-12,1464,96
994,AL,2020-04-13,1402,112
995,AL,2020-04-14,1919,208
996,AL,2020-04-15,3240,203
997,AL,2020-04-16,2084,202
998,AL,2020-04-17,3296,211
999,AL,2020-04-18,2776,202
1000,AL,2020-04-19,1934,115
1001,AL,2020-04-20,1830,108
1002,AL,2020-04-21,2711,172
1003,AL,2020-04-22,2775,170
1004,AL,2020-04-23,3874,409
1005,AL,2020-04-24,3912,369
1006,AL,2020-04-25,5297,356
1007,AL,2020-04-26,3715,227
1008,AL,2020-04-27,4145,305
1009,AL,2020-04-28,6234,486
1010,AL,2020-04-29,6116,442
1011,AL,2020-04-30,7410,446
1012,AL,2020-05-01,5456,458
1013,AL,2020-05-02,4848,370
1014,AL,2020-05-03,4386,265
1015,AL,2020-05-04,6961,308
1016,AL,2020-05-05,7635,591
1017,AL,2020-05-06,9887,564
1018,AL,2020-05-07,10308,732
1019,AL,2020-05-08,10488,759
1020,AL,2020-05-09,10138,670
1021,AL,2020-05-10,6237,477
1022,AL,2020-05-11,6263,484
1023,AL,2020-05-12,9611,844
1024,AL,2020-05-13,11696,778
1025,AL,2020-05-14,14133,789
1026,AL,2020-05-15,15460,913
1027,AL,2020-05-16,13936,715
1028,AL,2020-05-17,7769,503
1029,AL,2020-05-18,14562,724
1030,AL,2020-05-19,15780,987
1031,AL,2020-05-20,21529,1143
1032,AL,2020-05-21,18233,1053
1033,AL,2020-05-22,22114,1039
1034,AL,2020-05-23,16569,1043
1035,AL,2020-05-24,14641,665
1036,AL,2020-05-25,13069,732
1037,AL,2020-05-26,16330,1050
1038,AL,2020-05-27,19778,1055
1039,AL,2020-05-28,28757,1178
1040,AL,2020-05-29,26884,1135
1041,AL,2020-05-30,32329,891
1042,AL,2020-05-31,13181,472
1043,AL,2020-06-01,14961,738
1044,AL,2020-06-02,31907,1368
1045,AL,2020-06-03,26086,1194
1046,AL,2020-06-04,31127,1468
1047,AL,2020-06-05,32603,1111
1048,AL,2020-06-06,23530,796
1049,AL,2020-06-07,18573,488
1050,AL,2020-06-08,16872,832
1051,AL,2020-06-09,31570,1214
1052,AL,2020-06-10,33160,1226
1053,AL,2020-06-11,28885,1230
1054,AL,2020-06-12,25126,901
1055,AL,2020-06-13,20030,837
1056,AL,2020-06-14,18181,656
1057,AL,2020-06-15,24225,722
1058,AL,2020-06-16,37338,1374
1059,AL,2020-06-17,30961,1185
1060,AL,2020-06-18,25121,1239
1061,AL,2020-06-19,55860,1164
1062,AL,2020-06-20,29049,990
1063,AL,2020-06-21,16637,609
1064,AL,2020-06-22,26346,735
1065,AL,2020-06-23,39721,1407
1066,AL,2020-06-24,39988,1092
1067,AL,2020-06-25,42052,1180
1068,AL,2020-06-26,43326,971
1069,AL,2020-06-27,38485,1020
1070,AL,2020-06-28,33592,630
1071,AL,2020-06-29,21582,729
1072,AL,2020-06-30,39681,1318
1073,AL,2020-07-01,46128,1062
1074,AL,2020-07-02,45098,1283
1075,AL,2020-07-03,42333,1206
1076,AL,2020-07-04,31282,1018
1077,AL,2020-07-05,28185,605
1078,AL,2020-07-06,24016,667
1079,AL,2020-07-07,47136,1320
1080,AL,2020-07-08,45251,1174
1081,AL,2020-07-09,42949,1221
1082,AL,2020-07-10,44303,1299
1083,AL,2020-07-11,34052,921
1084,AL,2020-07-12,24574,628
1085,AL,2020-07-13,22405,807
1086,AL,2020-07-14,41036,1309
1087,AL,2020-07-15,41802,1263
1088,AL,2020-07-16,44335,1327
1089,AL,2020-07-17,34362,1119
1090,AL,2020-07-18,24646,832
1091,AL,2020-07-19,24582,720
1092,AL,2020-07-20,23003,773
1093,AL,2020-07-21,46932,1318
1094,AL,2020-07-22,65871,1295
1095,AL,2020-07-23,57605,1314
1096,AL,2020-07-24,55015,1105
1097,AL,2020-07-25,45058,1071
1098,AL,2020-07-26,25248,645
1099,AL,2020-07-27,28616,658
1100,AL,2020-07-28,55004,1260
1101,AL,2020-07-29,55439,1221
1102,AL,2020-07-30,57393,1183
1103,AL,2020-07-31,49701,1200
1104,AL,2020-08-01,42567,927
1105,AL,2020-08-02,21536,498
1106,AL,2020-08-03,26032,754
1107,AL,2020-08-04,53790,1152
1108,AL,2020-08-05,52713,1272
1109,AL,2020-08-06,57102,1445
1110,AL,2020-08-07,50733,1091
1111,AL,2020-08-08,47895,893
1112,AL,2020-08-09,18653,451
1113,AL,2020-08-10,30302,892
1114,AL,2020-08-11,47279,1180
1115,AL,2020-08-12,54737,1131
1116,AL,2020-08-13,55155,1138
1117,AL,2020-08-14,51781,1071
1118,AL,2020-08-15,36359,695
1119,AL,2020-08-16,22528,571
1120,AL,2020-08-17,22896,759
1121,AL,2020-08-18,44966,1279
1122,AL,2020-08-19,47684,1150
1123,AL,2020-08-20,40853,1211
1124,AL,2020-08-21,33558,1040
1125,AL,2020-08-22,45315,809
1126,AL,2020-08-23,21516,442
1127,AL,2020-08-24,21849,675
1128,AL,2020-08-25,44544,1170
1129,AL,2020-08-26,46701,1064
1130,AL,2020-08-27,37922,891
1131,AL,2020-08-28,43310,840
1132,AL,2020-08-29,30490,589
1133,AL,2020-08-30,18300,637
1134,AL,2020-08-31,52319,654
1135,AL,2020-09-01,42719,1139
1136,AL,2020-09-02,45403,1181
1137,AL,2020-09-03,45005,828
1138,AL,2020-09-04,38627,835
1139,AL,2020-09-05,33806,587
1140,AL,2020-09-06,13851,389
1141,AL,2020-09-07,8208,327
1142,AL,2020-09-08,18709,506
1143,AL,2020-09-09,36084,1138
1144,AL,2020-09-10,37073,897
1145,AL,2020-09-11,42089,872
1146,AL,2020-09-12,26849,688
1147,AL,2020-09-13,17055,447
1148,AL,2020-09-14,18872,422
1149,AL,2020-09-15,33044,1063
1150,AL,2020-09-16,33727,894
1151,AL,2020-09-17,32567,779
1152,AL,2020-09-18,43631,923
1153,AL,2020-09-19,28941,667
1154,AL,2020-09-20,14502,320
1155,AL,2020-09-21,16462,462
1156,AL,2020-09-22,30967,723
1157,AL,2020-09-23,32147,827
1158,AL,2020-09-24,30497,873
1159,AL,2020-09-25,32712,816
1160,AL,2020-09-26,24774,727
1161,AL,2020-09-27,13220,322
1162,AL,2020-09-28,15171,349
1163,AL,2020-09-29,30435,822
1164,AL,2020-09-30,30719,840
1165,AL,2020-10-01,33531,850
1166,AL,2020-10-02,31946,636
1167,AL,2020-10-03,21858,563
1168,AL,2020-10-04,7090,273
1169,AL,2020-10-05,23624,338
1170,AL,2020-10-06,27922,801
1171,AL,2020-10-07,24139,557
1172,AL,2020-10-08,31451,910
1173,AL,2020-10-09,25352,619
1174,AL,2020-10-10,22790,514
1175,AL,2020-10-11,10999,261
1176,AL,2020-10-12,7027,164
1177,AL,2020-10-13,10890,311
1178,AL,2020-10-14,23850,652
1179,AL,2020-10-15,18146,523
1180,AL,2020-10-16,19757,402
1181,AL,2020-10-17,30084,721
1182,AL,2020-10-18,13940,301
1183,AL,2020-10-19,13588,250
1184,AL,2020-10-20,22877,593
1185,AL,2020-10-21,23548,595
1186,AL,2020-10-22,27499,563
1187,AL,2020-10-23,25300,441
1188,AL,2020-10-24,20877,304
1189,AL,2020-10-25,9803,174
1190,AL,2020-10-26,12326,248
1191,AL,2020-10-27,16967,285
1192,AL,2020-10-28,14614,226
1193,MG,2020-03-08,6,0
1194,MG,2020-03-09,0,0
1195,MG,2020-03-10,4,0
1196,MG,2020-03-11,14,0
1197,MG,2020-03-12,45,0
1198,MG,2020-03-13,7,0
1199,MG,2020-03-14,38,0
1200,MG,2020-03-15,19,0
1201,MG,2020-03-16,121,0
1202,MG,2020-03-17,47,1
1203,MG,2020-03-18,186,2
1204,MG,2020-03-19,125,4
1205,MG,2020-03-20,237,4
1206,MG,2020-03-21,204,1
1207,MG,2020-03-22,199,0
1208,MG,2020-03-23,274,1
1209,MG,2020-03-24,238,3
1210,MG,2020-03-25,784,43
1211,MG,2020-03-26,422,18
1212,MG,2020-03-27,488,16
1213,MG,2020-03-28,250,5
1214,MG,2020-03-29,305,8
1215,MG,2020-03-30,629,60
1216,MG,2020-03-31,1164,36
1217,MG,2020-04-01,1107,42
1218,MG,2020-04-02,1169,40
1219,MG,2020-04-03,1112,81
1220,MG,2020-04-04,1130,78
1221,MG,2020-04-05,1082,53
1222,MG,2020-04-06,838,74
1223,MG,2020-04-07,1821,121
1224,MG,2020-04-08,2173,135
1225,MG,2020-04-09,1921,133
1226,MG,2020-04-10,1760,114
1227,MG,2020-04-11,1055,68
1228,MG,2020-04-12,1464,96
1229,MG,2020-04-13,1402,112
1230,MG,2020-04-14,1919,208
1231,MG,2020-04-15,3240,203
1232,MG,2020-04-16,2084,202
1233,MG,2020-04-17,3296,211
1234,MG,2020-04-18,2776,202
1235,MG,2020-04-19,1934,115
1236,MG,2020-04-20,1830,108
1237,MG,2020-04-21,2711,172
1238,MG,2020-04-22,2775,170
1239,MG,2020-04-23,3874,409
1240,MG,2020-04-24,3912,369
1241,MG,2020-04-25,5297,356
1242,MG,2020-04-26,3715,227
1243,MG,2020-04-27,4145,305
1244,MG,2020-04-28,6234,486
1245,MG,2020-04-29,6116,442
1246,MG,2020-04-30,7410,446
1247,MG,2020-05-01,5456,458
1248,MG,2020-05-02,4848,370
1249,MG,2020-05-03,4386,265
1250,MG,2020-05-04,6961,308
1251,MG,2020-05-05,7635,591
1252,MG,2020-05-06,9887,564
1253,MG,2020-05-07,10308,732
1254,MG,2020-05-08,10488,759
1255,MG,2020-05-09,10138,670
1256,MG,2020-05-10,6237,477
1257,MG,2020-05-11,6263,484
1258,MG,2020-05-12,9611,844
1259,MG,2020-05-13,11696,778
1260,MG,2020-05-14,14133,789
1261,MG,2020-05-15,15460,913
1262,MG,2020-05-16,13936,715
1263,MG,2020-05-17,7769,503
1264,MG,2020-05-18,14562,724
1265,MG,2020-05-19,15780,987
1266,MG,2020-05-20,21529,1143
1267,MG,2020-05-21,18233,1053
1268,MG,2020-05-22,22114,1039
1269,MG,2020-05-23,16569,1043
1270,MG,2020-05-24,14641,665
1271,MG,2020-05-25,13069,732
1272,MG,2020-05-26,16330,1050
1273,MG,2020-05-27,19778,1055
1274,MG,2020-05-28,28757,1178
1275,MG,2020-05-29,26884,1135
1276,MG,2020-05-30,32329,891
1277,MG,2020-05-31,13181,472
1278,MG,2020-06-01,14961,738
1279,MG,2020-06-02,31907,1368
1280,MG,2020-06-03,26086,1194
1281,MG,2020-06-04,31127,1468
1282,MG,2020-06-05,32603,1111
1283,MG,2020-06-06,23530,796
1284,MG,2020-06-07,18573,488
1285,MG,2020-06-08,16872,832
1286,MG,2020-06-09,31570,1214
1287,MG,2020-06-10,33160,1226
1288,MG,2020-06-11,28885,1230
1289,MG,2020-06-12,25126,901
1290,MG,2020-06-13,20030,837
1291,MG,2020-06-14,18181,656
1292,MG,2020-06-15,24225,722
1293,MG,2020-06-16,37338,1374
1294,MG,2020-06-17,30961,1185
1295,MG,2020-06-18,25121,1239
1296,MG,2020-06-19,55860,1164
1297,MG,2020-06-20,29049,990
1298,MG,2020-06-21,16637,609
1299,MG,2020-06-22,26346,735
1300,MG,2020-06-23,39721,1407
1301,MG,2020-06-24,39988,1092
1302,MG,2020-06-25,42052,1180
1303,MG,2020-06-26,43326,971
1304,MG,2020-06-27,38485,1020
1305,MG,2020-06-28,33592,630
1306,MG,2020-06-29,21582,729
1307,MG,2020-06-30,39681,1318
1308,MG,2020-07-01,46128,1062
1309,MG,2020-07-02,45098,1283
1310,MG,2020-07-03,42333,1206
1311,MG,2020-07-04,31282,1018
1312,MG,2020-07-05,28185,605
1313,MG,2020-07-06,24016,667
1314,MG,2020-07-07,47136,1320
1315,MG,2020-07-08,45251,1174
1316,MG,2020-07-09,42949,1221
1317,MG,2020-07-10,44303,1299
1318,MG,2020-07-11,34052,921
1319,MG,2020-07-12,24574,628
1320,MG,2020-07-13,22405,807
1321,MG,2020-07-14,41036,1309
1322,MG,2020-07-15,41802,1263
1323,MG,2020-07-16,44335,1327
1324,MG,2020-07-17,34362,1119
1325,MG,2020-07-18,24646,832
1326,MG,2020-07-19,24582,720
1327,MG,2020-07-20,23003,773
1328,MG,2020-07-21,46932,1318
1329,MG,2020-07-22,65871,1295
1330,MG,2020-07-23,57605,1314
1331,MG,2020-07-24,55015,1105
1332,MG,2020-07-25,45058,1071
1333,MG,2020-07-26,25248,645
1334,MG,2020-07-27,28616,658
1335,MG,2020-07-28,55004,1260
1336,MG,2020-07-29,55439,1221
1337,MG,2020-07-30,57393,1183
1338,MG,2020-07-31,49701,1200
1339,MG,2020-08-01,42567,927
1340,MG,2020-08-02,21536,498
1341,MG,2020-08-03,26032,754
1342,MG,2020-08-04,53790,1152
1343,MG,2020-08-05,52713,1272
1344,MG,2020-08-06,57102,1445
1345,MG,2020-08-07,50733,1091
1346,MG,2020-08-08,47895,893
1347,MG,2020-08-09,18653,451
1348,MG,2020-08-10,30302,892
1349,MG,2020-08-11,47279,1180
1350,MG,2020-08-12,54737,1131
1351,MG,2020-08-13,55155,1138
1352,MG,2020-08-14,51781,1071
1353,MG,2020-08-15,36359,695
1354,MG,2020-08-16,22528,571
1355,MG,2020-08-17,22896,759
1356,MG,2020-08-18,44966,1279
1357,MG,2020-08-19,47684,1150
1358,MG,2020-08-20,40853,1211
1359,MG,2020-08-21,33558,1040
1360,MG,2020-08-22,45315,809
1361,MG,2020-08-23,21516,442
1362,MG,2020-08-24,21849,675
1363,MG,2020-08-25,44544,1170
1364,MG,2020-08-26,46701,1064
1365,MG,2020-08-27,37922,891
1366,MG,2020-08-28,43310,840
1367,MG,2020-08-29,30490,589
1368,MG,2020-08-30,18300,637
1369,MG,2020-08-31,52319,654
1370,MG,2020-09-01,42719,1139
1371,MG,2020-09-02,45403,1181
1372,MG,2020-09-03,45005,828
1373,MG,2020-09-04,38627,835
1374,MG,2020-09-05,33806,587
1375,MG,2020-09-06,13851,389
1376,MG,2020-09-07,8208,327
1377,MG,2020-09-08,18709,506
1378,MG,2020-09-09,36084,1138
1379,MG,2020-09-10,37073,897
1380,MG,2020-09-11,42089,872
1381,MG,2020-09-12,26849,688
1382,MG,2020-09-13,17055,447
1383,MG,2020-09-14,18872,422
1384,MG,2020-09-15,33044,1063
1385,MG,2020-09-16,33727,894
1386,MG,2020-09-17,32567,779
1387,MG,2020-09-18,43631,923
1388,MG,2020-09-19,28941,667
1389,MG,2020-09-20,14502,320
1390,MG,2020-09-21,16462,462
1391,MG,2020-09-22,30967,723
1392,MG,2020-09-23,32147,827
1393,MG,2020-09-24,30497,873
1394,MG,2020-09-25,32712,816
1395,MG,2020-09-26,24774,727
1396,MG,2020-09-27,13220,322
1397,MG,2020-09-28,15171,349
1398,MG,2020-09-29,30435,822
1399,MG,2020-09-30,30719,840
1400,MG,2020-10-01,33531,850
1401,MG,2020-10-02,31946,636
1402,MG,2020-10-03,21858,563
1403,MG,2020-10-04,7090,273
1404,MG,2020-10-05,23624,338
1405,MG,2020-10-06,27922,801
1406,MG,2020-10-07,24139,557
1407,MG,2020-10-08,31451,910
1408,MG,2020-10-09,25352,619
1409,MG,2020-10-10,22790,514
1410,MG,2020-10-11,10999,261
1411,MG,2020-10-12,7027,164
1412,MG,2020-10-13,10890,311
1413,MG,2020-10-14,23850,652
1414,MG,2020-10-15,18146,523
1415,MG,2020-10-16,19757,402
1416,MG,2020-10-17,30084,721
1417,MG,2020-10-18,13940,301
1418,MG,2020-10-19,13588,250
1419,MG,2020-10-20,22877,593
1420,MG,2020-10-21,23548,595
1421,MG,2020-10-22,27499,563
1422,MG,2020-10-23,25300,441
1423,MG,2020-10-24,20877,304
1424,MG,2020-10-25,9803,174
1425,MG,2020-10-26,12326,248
1426,MG,2020-10-27,16967,285
1427,MG,2020-10-28,14614,226
1428,RS,2020-03-10,4,0
1429,RS,2020-03-11,14,0
1430,RS,2020-03-12,45,0
1431,RS,2020-03-13,7,0
1432,RS,2020-03-14,38,0
1433,RS,2020-03-15,19,0
1434,RS,2020-03-16,121,0
1435,RS,2020-03-17,47,1
1436,RS,2020-03-18,186,2
1437,RS,2020-03-19,125,4
1438,RS,2020-03-20,237,4
1439,RS,2020-03-21,204,1
1440,RS,2020-03-22,199,0
1441,RS,2020-03-23,274,1
1442,RS,2020-03-24,238,3
1443,RS,2020-03-25,784,43
1444,RS,2020-03-26,422,18
1445,RS,2020-03-27,488,16
1446,RS,2020-03-28,250,5
1447,RS,2020-03-29,305,8
1448,RS,2020-03-30,629,60
1449,RS,2020-03-31,1164,36
1450,RS,2020-04-01,1107,42
1451,RS,2020-04-02,1169,40
1452,RS,2020-04-03,1112,81
1453,RS,2020-04-04,1130,78
1454,RS,2020-04-05,1082,53
1455,RS,2020-04-06,838,74
1456,RS,2020-04-07,1821,121
1457,RS,2020-04-08,2173,135
1458,RS,2020-04-09,1921,133
1459,RS,2020-04-10,1760,114
1460,RS,2020-04-11,1055,68
1461,RS,2020-04-12,1464,96
1462,RS,2020-04-13,1402,112
1463,RS,2020-04-14,1919,208
1464,RS,2020-04-15,3240,203
1465,RS,2020-04-16,2084,202
1466,RS,2020-04-17,3296,211
1467,RS,2020-04-18,2776,202
1468,RS,2020-04-19,1934,115
1469,RS,2020-04-20,1830,108
1470,RS,2020-04-21,2711,172
1471,RS,2020-04-22,2775,170
1472,RS,2020-04-23,3874,409
1473,RS,2020-04-24,3912,369
1474,RS,2020-04-25,5297,356
1475,RS,2020-04-26,3715,227
1476,RS,2020-04-27,4145,305
1477,RS,2020-04-28,6234,486
1478,RS,2020-04-29,6116,442
1479,RS,2020-04-30,7410,446
1480,RS,2020-05-01,5456,458
1481,RS,2020-05-02,4848,370
1482,RS,2020-05-03,4386,265
1483,RS,2020-05-04,6961,308
1484,RS,2020-05-05,7635,591
1485,RS,2020-05-06,9887,564
1486,RS,2020-05-07,10308,732
1487,RS,2020-05-08,10488,759
1488,RS,2020-05-09,10138,670
1489,RS,2020-05-10,6237,477
1490,RS,2020-05-11,6263,484
1491,RS,2020-05-12,9611,844
1492,RS,2020-05-13,11696,778
1493,RS,2020-05-14,14133,789
1494,RS,2020-05-15,15460,913
1495,RS,2020-05-16,13936,715
1496,RS,2020-05-17,7769,503
1497,RS,2020-05-18,14562,724
1498,RS,2020-05-19,15780,987
1499,RS,2020-05-20,21529,1143
1500,RS,2020-05-21,18233,1053
1501,RS,2020-05-22,22114,1039
1502,RS,2020-05-23,16569,1043
1503,RS,2020-05-24,14641,665
1504,RS,2020-05-25,13069,732
1505,RS,2020-05-26,16330,1050
1506,RS,2020-05-27,19778,1055
1507,RS,2020-05-28,28757,1178
1508,RS,2020-05-29,26884,1135
1509,RS,2020-05-30,32329,891
1510,RS,2020-05-31,13181,472
1511,RS,2020-06-01,14961,738
1512,RS,2020-06-02,31907,1368
1513,RS,2020-06-03,26086,1194
1514,RS,2020-06-04,31127,1468
1515,RS,2020-06-05,32603,1111
1516,RS,2020-06-06,23530,796
1517,RS,2020-06-07,18573,488
1518,RS,2020-06-08,16872,832
1519,RS,2020-06-09,31570,1214
1520,RS,2020-06-10,33160,1226
1521,RS,2020-06-11,28885,1230
1522,RS,2020-06-12,25126,901
1523,RS,2020-06-13,20030,837
1524,RS,2020-06-14,18181,656
1525,RS,2020-06-15,24225,722
1526,RS,2020-06-16,37338,1374
1527,RS,2020-06-17,30961,1185
1528,RS,2020-06-18,25121,1239
1529,RS,2020-06-19,55860,1164
1530,RS,2020-06-20,29049,990
1531,RS,2020-06-21,16637,609
1532,RS,2020-06-22,26346,735
1533,RS,2020-06-23,39721,1407
1534,RS,2020-06-24,39988,1092
1535,RS,2020-06-25,42052,1180
1536,RS,2020-06-26,43326,971
1537,RS,2020-06-27,38485,1020
1538,RS,2020-06-28,33592,630
1539,RS,2020-06-29,21582,729
1540,RS,2020-06-30,39681,1318
1541,RS,2020-07-01,46128,1062
1542,RS,2020-07-02,45098,1283
1543,RS,2020-07-03,42333,1206
1544,RS,2020-07-04,31282,1018
1545,RS,2020-07-05,28185,605
1546,RS,2020-07-06,24016,667
1547,RS,2020-07-07,47136,1320
1548,RS,2020-07-08,45251,1174
1549,RS,2020-07-09,42949,1221
1550,RS,2020-07-10,44303,1299
1551,RS,2020-07-11,34052,921
1552,RS,2020-07-12,24574,628
1553,RS,2020-07-13,22405,807
1554,RS,2020-07-14,41036,1309
1555,RS,2020-07-15,41802,1263
1556,RS,2020-07-16,44335,1327
1557,RS,2020-07-17,34362,1119
1558,RS,2020-07-18,24646,832
1559,RS,2020-07-19,24582,720
1560,RS,2020-07-20,23003,773
1561,RS,2020-07-21,46932,1318
1562,RS,2020-07-22,65871,1295
1563,RS,2020-07-23,57605,1314
1564,RS,2020-07-24,55015,1105
1565,RS,2020-07-25,45058,1071
1566,RS,2020-07-26,25248,645
1567,RS,2020-07-27,28616,658
1568,RS,2020-07-28,55004,1260
1569,RS,2020-07-29,55439,1221
1570,RS,2020-07-30,57393,1183
1571,RS,2020-07-31,49701,1200
1572,RS,2020-08-01,42567,927
1573,RS,2020-08-02,21536,498
1574,RS,2020-08-03,26032,754
1575,RS,2020-08-04,53790,1152
1576,RS,2020-08-05,52713,1272
1577,RS,2020-08-06,57102,1445
1578,RS,2020-08-07,50733,1091
1579,RS,2020-08-08,47895,893
1580,RS,2020-08-09,18653,451
